t1	-2.0
t2	-2.0
t3	-2.0
t4	-2.0
t5	-2.0
t6	-2.0
t7	-2.0
t8	-2.0
t9	-2.0
t10	-2.0
t11	-2.0
t12	-2.0
t13	-2.0
t14	-2.0
t15	-2.0
t16	-2.0
t17	-2.0
t18	-2.0
t19	-2.0
t20	-2.1
t21	-2.1
t22	-2.1
t23	-2.0
t24	-2.0
t25	-2.0
t26	-2.0
t27	-2.1
t28	-2.1
t29	-2.1
t30	-2.1
t31	-2.1
t32	-2.1
t33	-2.1
t34	-2.1
t35	-2.0
t36	-2.0
t37	-2.0
t38	-2.0
t39	-2.0
t40	-2.1
t41	-2.1
t42	-2.1
t43	-2.1
t44	-2.1
t45	-2.1
t46	-2.1
t47	-2.1
t48	-2.1
t49	-2.1
t50	-2.1
t51	-2.1
t52	-2.1
t53	-2.1
t54	-2.1
t55	-2.1
t56	-2.1
t57	-2.1
t58	-2.1
t59	-2.1
t60	-2.1
t61	-2.1
t62	-2.1
t63	-2.1
t64	-2.1
t65	-2.1
t66	-2.1
t67	-2.1
t68	-2.1
t69	-2.1
t70	-2.1
t71	-2.1
t72	-2.1
t73	-2.1
t74	-2.1
t75	-2.1
t76	-2.1
t77	-2.1
t78	-2.1
t79	-2.1
t80	-2.1
t81	-2.1
t82	-2.1
t83	-2.1
t84	-2.1
t85	-2.1
t86	-2.1
t87	-2.1
t88	-2.1
t89	-2.1
t90	-2.1
t91	-2.1
t92	-2.1
t93	-2.1
t94	-2.1
t95	-2.1
t96	-2.1
t97	-2.1
t98	-2.1
t99	-2.1
t100	-2.1
t101	-2.1
t102	-2.1
t103	-2.1
t104	-2.1
t105	-2.1
t106	-2.1
t107	-2.1
t108	-2.1
t109	-2.1
t110	-2.1
t111	-2.1
t112	-2.1
t113	-2.1
t114	-2.1
t115	-2.1
t116	-2.1
t117	-2.1
t118	-2.1
t119	-2.1
t120	-2.1
t121	-2.1
t122	-2.1
t123	-2.1
t124	-2.1
t125	-2.1
t126	-2.1
t127	-2.1
t128	-2.1
t129	-2.1
t130	-2.1
t131	-2.1
t132	-2.1
t133	-2.1
t134	-2.1
t135	-2.1
t136	-2.1
t137	-2.1
t138	-2.1
t139	-2.1
t140	-2.1
t141	-2.1
t142	-2.1
t143	-2.1
t144	-2.1
t145	-2.1
t146	-2.1
t147	-2.1
t148	-2.1
t149	-2.1
t150	-2.1
t151	-2.1
t152	-2.1
t153	-2.1
t154	-2.2
t155	-2.2
t156	-2.1
t157	-2.1
t158	-2.1
t159	-2.1
t160	-2.1
t161	-2.1
t162	-2.1
t163	-2.1
t164	-2.2
t165	-2.2
t166	-2.2
t167	-2.2
t168	-2.2
t169	-2.2
t170	-2.2
t171	-2.2
t172	-2.2
t173	-2.2
t174	-2.2
t175	-2.2
t176	-2.2
t177	-2.2
t178	-2.2
t179	-2.2
t180	-2.2
t181	-2.2
t182	-2.2
t183	-2.2
t184	-2.2
t185	-2.2
t186	-2.2
t187	-2.2
t188	-2.2
t189	-2.2
t190	-2.2
t191	-2.2
t192	-2.2
t193	-2.2
t194	-2.2
t195	-2.2
t196	-2.2
t197	-2.2
t198	-2.2
t199	-2.2
t200	-2.2
t201	-2.2
t202	-2.2
t203	-2.2
t204	-2.2
t205	-2.2
t206	-2.2
t207	-2.2
t208	-2.2
t209	-2.2
t210	-2.2
t211	-2.2
t212	-2.2
t213	-2.2
t214	-2.2
t215	-2.2
t216	-2.2
t217	-2.2
t218	-2.2
t219	-2.2
t220	-2.2
t221	-2.2
t222	-2.2
t223	-2.2
t224	-2.2
t225	-2.2
t226	-2.2
t227	-2.2
t228	-2.2
t229	-2.2
t230	-2.2
t231	-2.2
t232	-2.3
t233	-2.3
t234	-2.3
t235	-2.2
t236	-2.2
t237	-2.3
t238	-2.3
t239	-2.3
t240	-2.3
t241	-2.3
t242	-2.3
t243	-2.3
t244	-2.3
t245	-2.3
t246	-2.3
t247	-2.3
t248	-2.3
t249	-2.3
t250	-2.3
t251	-2.3
t252	-2.3
t253	-2.3
t254	-2.3
t255	-2.3
t256	-2.3
t257	-2.3
t258	-2.3
t259	-2.3
t260	-2.3
t261	-2.3
t262	-2.3
t263	-2.3
t264	-2.3
t265	-2.3
t266	-2.3
t267	-2.3
t268	-2.3
t269	-2.3
t270	-2.3
t271	-2.3
t272	-2.3
t273	-2.3
t274	-2.3
t275	-2.3
t276	-2.3
t277	-2.3
t278	-2.3
t279	-2.3
t280	-2.3
t281	-2.3
t282	-2.3
t283	-2.3
t284	-2.3
t285	-2.3
t286	-2.3
t287	-2.3
t288	-2.3
t289	-2.3
t290	-2.3
t291	-2.3
t292	-2.3
t293	-2.3
t294	-2.3
t295	-2.3
t296	-2.3
t297	-2.3
t298	-2.3
t299	-2.3
t300	-2.3
t301	-2.3
t302	-2.3
t303	-2.3
t304	-2.3
t305	-2.3
t306	-2.3
t307	-2.3
t308	-2.3
t309	-2.3
t310	-2.3
t311	-2.4
t312	-2.4
t313	-2.4
t314	-2.4
t315	-2.4
t316	-2.4
t317	-2.4
t318	-2.4
t319	-2.4
t320	-2.4
t321	-2.4
t322	-2.4
t323	-2.4
t324	-2.4
t325	-2.4
t326	-2.4
t327	-2.4
t328	-2.4
t329	-2.4
t330	-2.4
t331	-2.4
t332	-2.4
t333	-2.4
t334	-2.4
t335	-2.4
t336	-2.4
t337	-2.4
t338	-2.5
t339	-2.5
t340	-2.5
t341	-2.5
t342	-2.5
t343	-2.4
t344	-2.4
t345	-2.4
t346	-2.4
t347	-2.4
t348	-2.4
t349	-2.4
t350	-2.4
t351	-2.4
t352	-2.4
t353	-2.4
t354	-2.4
t355	-2.4
t356	-2.3
t357	-2.3
t358	-2.3
t359	-2.3
t360	-2.3
t361	-2.3
t362	-2.3
t363	-2.3
t364	-2.3
t365	-2.3
t366	-2.3
t367	-2.3
t368	-2.3
t369	-2.3
t370	-2.3
t371	-2.3
t372	-2.3
t373	-2.2
t374	-2.2
t375	-2.2
t376	-2.2
t377	-2.2
t378	-2.2
t379	-2.1
t380	-2.1
t381	-2.1
t382	-2.1
t383	-2.1
t384	-2.0
t385	-2.0
t386	-2.0
t387	-2.0
t388	-2.0
t389	-1.9
t390	-1.9
t391	-1.9
t392	-1.9
t393	-1.9
t394	-1.9
t395	-1.9
t396	-1.9
t397	-1.9
t398	-1.9
t399	-1.9
t400	-1.9
t401	-1.9
t402	-1.8
t403	-1.8
t404	-1.8
t405	-1.8
t406	-1.8
t407	-1.7
t408	-1.7
t409	-1.8
t410	-1.8
t411	-1.7
t412	-1.7
t413	-1.7
t414	-1.7
t415	-1.7
t416	-1.7
