t1	31.933333333333334
t2	31.933333333333334
t3	33.11666666666667
t4	33.11666666666667
t5	33.11666666666667
t6	32.583333333333336
t7	32.583333333333336
t8	34.6
t9	34.53333333333333
t10	34.53333333333333
t11	34.53333333333333
t12	34.333333333333336
t13	34.333333333333336
t14	34.4
t15	34.21666666666667
t16	34.25
t17	34.31666666666667
t18	34.5
t19	34.416666666666664
t20	37.13333333333333
t21	40.166666666666664
t22	40.166666666666664
t23	40.833333333333336
t24	42.96666666666667
t25	42.96666666666667
t26	44.6
t27	44.666666666666664
t28	44.766666666666666
t29	45.166666666666664
t30	45.45
t31	45.483333333333334
t32	45.28333333333333
t33	45.21666666666667
t34	45.18333333333333
t35	46.15
t36	47.083333333333336
t37	47.016666666666666
t38	49.15
t39	49.6
t40	49.516666666666666
t41	49.516666666666666
t42	49.75
t43	49.75
t44	49.43333333333333
t45	49.43333333333333
t46	33.016666666666666
t47	28.516666666666666
t48	28.516666666666666
t49	13.5
t50	13.883333333333333
t51	20.383333333333333
t52	20.383333333333333
t53	20.383333333333333
t54	20.383333333333333
t55	49.0
t56	36.93333333333333
t57	36.75
t58	62.38333333333333
t59	65.25
t60	63.233333333333334
t61	63.63333333333333
t62	63.63333333333333
t63	0.31666666666666665
t64	0.31666666666666665
t65	0.31666666666666665
t66	0.18333333333333332
t67	0.18333333333333332
t68	0.16666666666666666
t69	0.16666666666666666
t70	0.16666666666666666
t71	0.16666666666666666
t72	0.16666666666666666
t73	0.16666666666666666
t74	0.16666666666666666
t75	0.16666666666666666
t76	0.16666666666666666
t77	0.16666666666666666
t78	0.16666666666666666
t79	0.16666666666666666
t80	0.16666666666666666
t81	0.16666666666666666
t82	0.16666666666666666
t83	0.16666666666666666
t84	0.16666666666666666
t85	0.16666666666666666
t86	0.16666666666666666
t87	0.16666666666666666
t88	0.16666666666666666
t89	0.16666666666666666
t90	0.16666666666666666
t91	0.16666666666666666
t92	0.16666666666666666
t93	0.16666666666666666
t94	0.16666666666666666
t95	0.16666666666666666
t96	0.16666666666666666
t97	0.16666666666666666
t98	0.16666666666666666
t99	0.16666666666666666
t100	0.16666666666666666
t101	0.16666666666666666
t102	0.16666666666666666
t103	0.16666666666666666
t104	0.16666666666666666
t105	0.16666666666666666
t106	0.16666666666666666
t107	0.16666666666666666
t108	0.16666666666666666
t109	0.16666666666666666
t110	0.16666666666666666
t111	0.16666666666666666
t112	0.16666666666666666
t113	0.16666666666666666
t114	0.16666666666666666
t115	0.16666666666666666
t116	0.16666666666666666
t117	0.16666666666666666
t118	0.16666666666666666
t119	0.16666666666666666
t120	0.16666666666666666
t121	0.16666666666666666
t122	0.16666666666666666
t123	0.16666666666666666
t124	0.16666666666666666
t125	0.16666666666666666
t126	0.16666666666666666
t127	0.16666666666666666
t128	0.16666666666666666
t129	0.16666666666666666
t130	0.16666666666666666
t131	0.16666666666666666
t132	0.16666666666666666
t133	0.16666666666666666
t134	0.16666666666666666
t135	0.16666666666666666
t136	0.16666666666666666
t137	0.16666666666666666
t138	0.16666666666666666
t139	0.16666666666666666
t140	0.16666666666666666
t141	0.16666666666666666
t142	0.16666666666666666
t143	0.16666666666666666
t144	0.16666666666666666
t145	0.16666666666666666
t146	1.0666666666666667
t147	1.05
t148	1.05
t149	1.05
t150	1.05
t151	1.05
t152	1.05
t153	1.05
t154	1.0666666666666667
t155	1.05
t156	1.05
t157	1.05
t158	1.05
t159	1.05
t160	1.05
t161	1.05
t162	1.05
t163	1.05
t164	1.05
t165	1.05
t166	1.05
t167	1.05
t168	1.05
t169	1.0666666666666667
